ID,Sorszam,IzometrialapID,Izometria,Lap,Suly,DN,Tipus,Munkaora,Datum,Elkeszult %,Elkeszult munkaora,Kategoria,Kulso atmero,Falvastagsag,Elkeszitette,Nyomasfokozat,Hossz,Elkeszult,CsovezetekID
4q2aoisq,K4,9948xstg,P200007-050-EMPDIO-0001,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
xjurg5vu,K5,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
4ogzes27,K6,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
acrfagzo,K7,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
ackamhb8,K8,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
vv3nkzko,K9,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
nsteaf0c,K10,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
h7r5ce9c,K11,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
4wfm7lv0,K12,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
315wt4aq,K13,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
wa2wlpi9,K14,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
j9e29n4g,K15,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
qcaiehne,K16,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
e784aqtt,K17,9948xstg,P200007-050-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
ipkqo69b,K1,wfberuga,P200007-050-EMPDIO-0002,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
0mhu4rwq,K2,wfberuga,P200007-050-EMPDIO-0002,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
cewjn5mg,K3,wfberuga,P200007-050-EMPDIO-0002,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
o0k8pcqp,K4,wfberuga,P200007-050-EMPDIO-0002,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
dvqry4r2,K5,wfberuga,P200007-050-EMPDIO-0002,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
6blzfj46,K6,wfberuga,P200007-050-EMPDIO-0002,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
7hs4x0wl,K7,wfberuga,P200007-050-EMPDIO-0002,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
3tamjbem,K8,wfberuga,P200007-050-EMPDIO-0002,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
zkauw6mp,K1,jgf7hpjg,P200007-050-EMPDIO-0002,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
rn3w6joj,K2,jgf7hpjg,P200007-050-EMPDIO-0002,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
vix262hp,K3,jgf7hpjg,P200007-050-EMPDIO-0002,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
ydhhat2w,K1,3p7l0a41,P200007-050-EMPDIO-0002,13,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
m0je8b75,K2,3p7l0a41,P200007-050-EMPDIO-0002,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
o43cwo20,K3,3p7l0a41,P200007-050-EMPDIO-0002,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
xcevwkeh,K4,3p7l0a41,P200007-050-EMPDIO-0002,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
2zqt6tlk,K5,3p7l0a41,P200007-050-EMPDIO-0002,13,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
6cz8wlc3,K6,3p7l0a41,P200007-050-EMPDIO-0002,13,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
zqjjwtzk,K1,9oesnwtd,P200007-050-EMPDIO-0003,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
syr4h5tw,K2,9oesnwtd,P200007-050-EMPDIO-0003,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
y4a7qeew,K3,9oesnwtd,P200007-050-EMPDIO-0003,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
d55i0k1p,K1,vf9te5wo,P200007-050-EMPDIO-0003,3,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
eqhl3jf6,K2,vf9te5wo,P200007-050-EMPDIO-0003,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
iar7tl89,K3,vf9te5wo,P200007-050-EMPDIO-0003,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
marmu30c,K4,vf9te5wo,P200007-050-EMPDIO-0003,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
ltylpn4j,K5,vf9te5wo,P200007-050-EMPDIO-0003,3,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
pirbkk2y,K6,vf9te5wo,P200007-050-EMPDIO-0003,3,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
lzeqzrf7,K1,244p3lgd,P200007-050-EMPDIO-0004,1,,150.0,PN10-40,1.5483,,0.0,0.0,Karimaszereles,,,,40.0,,,
gc823wdf,K2,244p3lgd,P200007-050-EMPDIO-0004,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
aifvr3sv,K3,244p3lgd,P200007-050-EMPDIO-0004,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
3pe7d4kr,K1,3rl9t4x0,P200007-050-EMPDIO-0004,3,,150.0,PN10-40,1.5483,,0.0,0.0,Karimaszereles,,,,40.0,,,
g89zta4o,K2,3rl9t4x0,P200007-050-EMPDIO-0004,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
x8m7n62z,K3,3rl9t4x0,P200007-050-EMPDIO-0004,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
y5ph5ewo,K4,3rl9t4x0,P200007-050-EMPDIO-0004,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
6cktrrsf,K5,3rl9t4x0,P200007-050-EMPDIO-0004,3,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
hup9ypqd,K6,3rl9t4x0,P200007-050-EMPDIO-0004,3,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
4db5sas5,K1,omhemgyu,P200007-050-EMPDIO-0005,1,,150.0,PN10-40,1.5483,,0.0,0.0,Karimaszereles,,,,40.0,,,
8v0f8y4s,K2,omhemgyu,P200007-050-EMPDIO-0005,1,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
vg47j83b,K3,omhemgyu,P200007-050-EMPDIO-0005,1,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
r23dgj20,K1,kwvy6qca,P200007-050-EMPDIO-0005,2,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
bcfw5g82,K1,qeka57or,P200007-050-EMPDIO-0005,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
8bmyvvb8,K2,qeka57or,P200007-050-EMPDIO-0005,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
eu11xlin,K3,qeka57or,P200007-050-EMPDIO-0005,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
l08g3rw8,K4,qeka57or,P200007-050-EMPDIO-0005,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
d1zo5u9l,K5,qeka57or,P200007-050-EMPDIO-0005,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
wgu2pol3,K1,xyevebtf,P200007-050-EMPDIO-0005,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
7ohwgq6u,K2,xyevebtf,P200007-050-EMPDIO-0005,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
zcpe6mts,K3,xyevebtf,P200007-050-EMPDIO-0005,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
wlwde0f4,K1,8oeam7zu,P200007-050-EMPDIO-0005,8,,150.0,PN10-40,1.5483,,0.0,0.0,Karimaszereles,,,,40.0,,,
smbhaxwt,K2,8oeam7zu,P200007-050-EMPDIO-0005,8,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
99hk7tmt,k3,8oeam7zu,P200007-050-EMPDIO-0005,8,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
xslu3m9i,K4,8oeam7zu,P200007-050-EMPDIO-0005,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
bqr9x9xk,K5,8oeam7zu,P200007-050-EMPDIO-0005,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
cbnhw34k,K6,8oeam7zu,P200007-050-EMPDIO-0005,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
hh648uac,K1,x5j3mh1u,P200007-050-EMPDIO-0006,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
gl4x6rfm,K2,x5j3mh1u,P200007-050-EMPDIO-0006,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
pq4c39v2,k3,x5j3mh1u,P200007-050-EMPDIO-0006,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
asxjh83g,K4,x5j3mh1u,P200007-050-EMPDIO-0006,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
r4e2ak23,K5,x5j3mh1u,P200007-050-EMPDIO-0006,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
3i250xm0,K6,x5j3mh1u,P200007-050-EMPDIO-0006,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
c3f7gw8s,K7,x5j3mh1u,P200007-050-EMPDIO-0006,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
o2w0ua8u,K8,x5j3mh1u,P200007-050-EMPDIO-0006,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
1zwi8t4a,K1,d0yrjw6z,P200007-050-EMPDIO-0006,11,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
hied6urp,K2,d0yrjw6z,P200007-050-EMPDIO-0006,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
49sa4llh,K3,d0yrjw6z,P200007-050-EMPDIO-0006,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
8c1zbt9t,K4,d0yrjw6z,P200007-050-EMPDIO-0006,11,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
fpdbi6n4,K5,d0yrjw6z,P200007-050-EMPDIO-0006,11,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
178a0k8h,K6,d0yrjw6z,P200007-050-EMPDIO-0006,11,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
482wfc03,K1,yd4r04vu,P200007-050-EMPDIO-0006,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
0td6nb5z,K2,yd4r04vu,P200007-050-EMPDIO-0006,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
rt1gs8fq,K3,yd4r04vu,P200007-050-EMPDIO-0006,8,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
uwre5inf,K1,bspifgwm,P200007-050-EMPDIO-0007,13,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
tcnh2y1d,K2,bspifgwm,P200007-050-EMPDIO-0007,13,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
ykul9o5y,K3,bspifgwm,P200007-050-EMPDIO-0007,13,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
0dy9l707,K4,bspifgwm,P200007-050-EMPDIO-0007,13,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
uctlftrz,K5,bspifgwm,P200007-050-EMPDIO-0007,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
eakrv3c4,K6,bspifgwm,P200007-050-EMPDIO-0007,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
2lkgi9wc,K7,bspifgwm,P200007-050-EMPDIO-0007,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
udyzrkhx,K8,bspifgwm,P200007-050-EMPDIO-0007,13,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
i69ara8j,K1,blki37p7,P200007-050-EMPDIO-0007,2,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
9qp7to81,K2,blki37p7,P200007-050-EMPDIO-0007,2,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
u0jhj9qu,K3,blki37p7,P200007-050-EMPDIO-0007,2,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
b5lygxv8,K4,blki37p7,P200007-050-EMPDIO-0007,2,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
n9wbhsx7,K5,blki37p7,P200007-050-EMPDIO-0007,2,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
tlrjp3xn,K6,blki37p7,P200007-050-EMPDIO-0007,2,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
eifq9elr,K7,blki37p7,P200007-050-EMPDIO-0007,2,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
o52vjxbq,K8,blki37p7,P200007-050-EMPDIO-0007,2,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
btrykdvl,K9,blki37p7,P200007-050-EMPDIO-0007,2,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
nv7mqx5q,K1,zzr52sc9,P200007-050-EMPDIO-0007,3,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
tm8w1rj5,K2,zzr52sc9,P200007-050-EMPDIO-0007,3,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
e7mko4ow,K3,zzr52sc9,P200007-050-EMPDIO-0007,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
ps6pcvyk,K4,zzr52sc9,P200007-050-EMPDIO-0007,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
s9x9v5bs,K5,zzr52sc9,P200007-050-EMPDIO-0007,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
pvediofo,K6,zzr52sc9,P200007-050-EMPDIO-0007,3,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
eupq9m4v,K1,3mdg5v0y,P200007-050-EMPDIO-0007,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
n4tckzpu,K2,3mdg5v0y,P200007-050-EMPDIO-0007,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
ysatlbja,K3,3mdg5v0y,P200007-050-EMPDIO-0007,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
7qqty2uv,K4,3mdg5v0y,P200007-050-EMPDIO-0007,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
hi8ffzbs,K5,3mdg5v0y,P200007-050-EMPDIO-0007,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
791mu2ux,K1,gixy4te4,P200007-050-EMPDIO-0007,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
41vo4zvk,K2,gixy4te4,P200007-050-EMPDIO-0007,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
nwsij4zg,K3,gixy4te4,P200007-050-EMPDIO-0007,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
hka3l2aa,K1,88qnnwp4,P200007-050-EMPDIO-0008,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
7e1583t6,K2,88qnnwp4,P200007-050-EMPDIO-0008,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
rk9lvao4,K1,hkidfcnn,P200007-050-EMPDIO-0009,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
62pdjdpg,K2,hkidfcnn,P200007-050-EMPDIO-0009,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
fodki4rb,K3,hkidfcnn,P200007-050-EMPDIO-0009,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
30565uf8,K4,hkidfcnn,P200007-050-EMPDIO-0009,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
kxnhtvpn,K5,hkidfcnn,P200007-050-EMPDIO-0009,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
44rk4aua,K1,6k8cu7la,P200007-050-EMPDIO-0010,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
6bolwox1,K2,6k8cu7la,P200007-050-EMPDIO-0010,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
eoq0rwfu,K3,6k8cu7la,P200007-050-EMPDIO-0010,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
tuugn2va,K4,6k8cu7la,P200007-050-EMPDIO-0010,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
o8nl0gz4,K5,6k8cu7la,P200007-050-EMPDIO-0010,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
lbrd4fu4,K1,l4sr6vga,P200007-050-EMPDIO-0011,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
3edg46bq,K2,l4sr6vga,P200007-050-EMPDIO-0011,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
uclmaa45,K3,l4sr6vga,P200007-050-EMPDIO-0011,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
kv6cqjpx,K4,l4sr6vga,P200007-050-EMPDIO-0011,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
b8zi5v7e,K1,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
ro3fsn1p,K2,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
5b9txi2p,K3,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
n35z22ix,K4,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
ecpt9wmu,K5,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
9zhn166v,K6,30m512vr,P200007-050-EMPDIO-0012,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
nn2i3c31,K1,y5muewid,P200007-050-EMPDIO-0013,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
o5ij7i0m,K2,y5muewid,P200007-050-EMPDIO-0013,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
py7pu4o4,K1,38mxriex,P200007-050-EMPDIO-0014,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
nze31iq7,K2,38mxriex,P200007-050-EMPDIO-0014,1,,80.0,Összeépített vakperem - PN10-40,1.1882,,0.0,0.0,Karimaszereles,,,,40.0,,,
ibmiov71,K1,w67sbdqo,P200007-050-EMPDIO-0015,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
nd8xistj,K2,w67sbdqo,P200007-050-EMPDIO-0015,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
f4s3hnbk,K3,w67sbdqo,P200007-050-EMPDIO-0015,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
jmaycw4x,K4,w67sbdqo,P200007-050-EMPDIO-0015,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
5gpxwahz,K5,w67sbdqo,P200007-050-EMPDIO-0015,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
bd73ejpy,K1,9tp17ag2,P200007-050-EMPDIO-0016,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
2jv81rpq,K2,9tp17ag2,P200007-050-EMPDIO-0016,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
cz4j8g63,K3,9tp17ag2,P200007-050-EMPDIO-0016,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
c5cx9m3o,K4,9tp17ag2,P200007-050-EMPDIO-0016,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
y56wru7j,K5,9tp17ag2,P200007-050-EMPDIO-0016,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
e4djr0fw,K1,opdpw8z1,P200007-050-EMPDIO-0017,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
a8h01qp7,K2,opdpw8z1,P200007-050-EMPDIO-0017,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
dpivq3hg,K3,opdpw8z1,P200007-050-EMPDIO-0017,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
6px6ftk4,K4,opdpw8z1,P200007-050-EMPDIO-0017,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
amflf7cb,K1,fjet7u8x,P200007-050-EMPDIO-0018,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
wsqv36oo,K2,fjet7u8x,P200007-050-EMPDIO-0018,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
klp2yj7z,K3,fjet7u8x,P200007-050-EMPDIO-0018,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
ox01oiw5,K4,fjet7u8x,P200007-050-EMPDIO-0018,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
nprv0mli,K5,fjet7u8x,P200007-050-EMPDIO-0018,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
iy8pmwqj,K1,evvc8f99,P200007-050-EMPDIO-0019,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
bypxf0ns,K2,evvc8f99,P200007-050-EMPDIO-0019,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
b70yuu2h,K1,17n2kctn,P200007-050-EMPDIO-0020,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
k5wbojpi,K2,17n2kctn,P200007-050-EMPDIO-0020,1,,80.0,Összeépített vakperem - PN10-40,1.1882,,0.0,0.0,Karimaszereles,,,,40.0,,,
2jc33o41,K1,cxyrn9sn,P200007-050-EMPDIO-0021,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
s1a68qkb,K2,cxyrn9sn,P200007-050-EMPDIO-0021,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
4mbw468o,K3,cxyrn9sn,P200007-050-EMPDIO-0021,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
pm8tukwm,K4,cxyrn9sn,P200007-050-EMPDIO-0021,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
qkhkfln9,K5,cxyrn9sn,P200007-050-EMPDIO-0021,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
6rqdd9kf,K1,qw9rv4u4,P200007-050-EMPDIO-0022,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
zkh3mnz5,K2,qw9rv4u4,P200007-050-EMPDIO-0022,1,,100.0,Összeépített vakperem - PN10-40,1.3663,,0.0,0.0,Karimaszereles,,,,40.0,,,
695msuvl,K3,qw9rv4u4,P200007-050-EMPDIO-0022,1,,100.0,PN10-40,1.1388,,0.0,0.0,Karimaszereles,,,,40.0,,,
